12/08/16 20:00,SC Bastia,0 - 1,Paris St. Germain,10.09,4.91,1.32
21/12/16 21:50,Lille OSC,1 - 1,Stade Rennes,2.15,3.17,3.59
13/01/17 21:45,Lille OSC,1 - 1,AS St. Etienne,2.03,3.09,4.08
14/01/17 18:00,Stade Rennes,0 - 1,Paris St. Germain,7.95,4.52,1.4
14/01/17 21:00,Toulouse FC,0 - 1,FC Nantes,2.14,3.04,3.78
14/01/17 21:00,Angers SCO,1 - 1,Girondins Bordeaux,2.85,2.99,2.67
14/01/17 21:00,AS Nancy,1 - 0,SC Bastia,1.99,3.12,4.24
14/01/17 21:00,Montpellier HSC,1 - 1,Dijon FCO,1.76,3.61,4.65
14/01/17 21:00,FC Lorient,3 - 1,EA Guingamp,2.38,3.24,3.04
15/01/17 16:00,OGC Nice,0 - 0,FC Metz,1.49,4.06,7.05
15/01/17 18:00,SM Caen,3 - 2,Olympique Lyon,4.53,3.88,1.72
15/01/17 22:00,Olympique Marseille,1 - 4,AS Monaco,2.74,3.25,2.6
20/01/17 21:45,SC Bastia,1 - 1,OGC Nice,3.12,3.01,2.46
21/01/17 18:00,FC Nantes,0 - 2,Paris St. Germain,8.86,4.52,1.38
21/01/17 21:00,Dijon FCO,0 - 0,Lille OSC,3.05,3.03,2.48
21/01/17 21:00,EA Guingamp,1 - 1,Stade Rennes,2.08,3.19,3.77
21/01/17 21:00,FC Metz,2 - 0,Montpellier HSC,2.87,3.19,2.51
21/01/17 21:00,Girondins Bordeaux,1 - 0,Toulouse FC,2.02,3.17,3.99
22/01/17 16:00,AS Monaco,4 - 0,FC Lorient,1.29,5.61,9.29
22/01/17 18:00,AS St. Etienne,2 - 1,Angers SCO,1.85,3.25,4.68
22/01/17 22:00,Olympique Lyon,3 - 1,Olympique Marseille,1.71,3.73,4.86
21/02/17 19:30,SM Caen,1 - 0,AS Nancy,2.18,3.14,3.54
27/01/17 21:45,Olympique Marseille,5 - 1,Montpellier HSC,1.67,3.75,5.11
28/01/17 18:00,Olympique Lyon,1 - 2,Lille OSC,1.44,4.38,7.2
28/01/17 21:00,Angers SCO,2 - 1,FC Metz,1.97,3.16,4.28
28/01/17 21:00,FC Lorient,2 - 3,Dijon FCO,1.93,3.57,3.78
28/01/17 21:00,AS Nancy,0 - 2,Girondins Bordeaux,2.58,2.99,2.95
28/01/17 21:00,Stade Rennes,1 - 1,FC Nantes,2.29,2.94,3.54
28/01/17 21:00,SC Bastia,1 - 1,SM Caen,2.29,3.06,3.37
29/01/17 16:00,OGC Nice,3 - 1,EA Guingamp,1.99,3.31,3.94
29/01/17 18:00,Toulouse FC,0 - 3,AS St. Etienne,2.28,2.99,3.49
29/01/17 22:00,Paris St. Germain,1 - 1,AS Monaco,1.5,4.46,5.85
03/02/17 21:45,FC Metz,1 - 0,Olympique Marseille,3.91,3.51,1.93
04/02/17 18:00,AS Monaco,3 - 0,OGC Nice,1.56,4.06,5.75
04/02/17 21:00,Montpellier HSC,2 - 1,SC Bastia,1.85,3.47,4.34
04/02/17 21:00,Dijon FCO,1 - 3,Paris St. Germain,8.82,4.94,1.34
04/02/17 21:00,Lille OSC,0 - 1,FC Lorient,1.82,3.45,4.55
04/02/17 21:00,EA Guingamp,0 - 1,SM Caen,2.01,3.33,3.81
04/02/17 21:00,Girondins Bordeaux,1 - 1,Stade Rennes,1.86,3.29,4.57
05/02/17 16:00,Toulouse FC,4 - 0,Angers SCO,2.18,3.02,3.71
05/02/17 18:00,FC Nantes,0 - 2,AS Nancy,2,3.07,4.27
05/02/17 22:00,AS St. Etienne,2 - 0,Olympique Lyon,3.48,3.39,2.1
07/02/17 20:00,SM Caen,0 - 4,Girondins Bordeaux,2.58,3.18,2.8
07/02/17 20:00,Montpellier HSC,1 - 2,AS Monaco,4.02,3.65,1.86
07/02/17 22:00,Paris St. Germain,2 - 1,Lille OSC,1.22,6.11,13.15
08/02/17 20:00,Angers SCO,0 - 0,Stade Rennes,2.38,2.95,3.29
08/02/17 20:00,FC Lorient,1 - 1,Toulouse FC,2.21,3.27,3.31
08/02/17 20:00,FC Metz,2 - 1,Dijon FCO,2.47,3.22,2.9
08/02/17 20:00,OGC Nice,1 - 0,AS St. Etienne,2.03,3.2,3.9
08/02/17 20:00,Olympique Lyon,4 - 0,AS Nancy,1.37,4.76,8.27
08/02/17 22:00,Olympique Marseille,2 - 0,EA Guingamp,1.64,3.79,5.33
01/03/17 20:30,SC Bastia,2 - 2,FC Nantes,3.03,2.98,2.53
10/02/17 21:45,Girondins Bordeaux,0 - 3,Paris St. Germain,5.42,3.91,1.62
11/02/17 18:00,EA Guingamp,2 - 1,Olympique Lyon,3.42,3.42,2.11
11/02/17 21:00,Toulouse FC,4 - 1,SC Bastia,1.7,3.47,5.44
11/02/17 21:00,AS Nancy,0 - 3,Montpellier HSC,2.5,3.16,2.9
11/02/17 21:00,Lille OSC,1 - 2,Angers SCO,2.12,3.02,3.88
11/02/17 21:00,Dijon FCO,2 - 0,SM Caen,2.19,3.21,3.42
11/02/17 21:00,AS Monaco,5 - 0,FC Metz,1.27,5.76,10.15
12/02/17 16:00,Stade Rennes,2 - 2,OGC Nice,2.79,2.97,2.73
12/02/17 18:00,AS St. Etienne,4 - 0,FC Lorient,1.73,3.55,4.99
12/02/17 22:00,FC Nantes,3 - 2,Olympique Marseille,3.01,3.17,2.43
17/02/17 21:45,SC Bastia,1 - 1,AS Monaco,6.92,4.35,1.45
18/02/17 18:00,Olympique Marseille,2 - 0,Stade Rennes,1.74,3.51,5
18/02/17 21:00,Angers SCO,1 - 0,AS Nancy,2.06,3.07,4
18/02/17 21:00,FC Lorient,0 - 1,OGC Nice,2.78,3.26,2.54
18/02/17 21:00,SM Caen,0 - 1,Lille OSC,2.49,3.05,3.02
18/02/17 21:00,FC Metz,1 - 1,FC Nantes,3.07,3.05,2.45
19/02/17 16:00,Girondins Bordeaux,3 - 0,EA Guingamp,1.93,3.35,4.12
19/02/17 18:00,Montpellier HSC,2 - 1,AS St. Etienne,2.2,3.2,3.42
19/02/17 18:00,Olympique Lyon,4 - 2,Dijon FCO,1.32,5.3,8.65
19/02/17 22:00,Paris St. Germain,0 - 0,Toulouse FC,1.17,7.06,15.23
24/02/17 20:00,FC Nantes,3 - 1,Dijon FCO,1.72,3.61,4.99
24/02/17 21:45,OGC Nice,2 - 1,Montpellier HSC,1.99,3.3,3.91
25/02/17 18:00,EA Guingamp,1 - 2,AS Monaco,4.24,3.59,1.84
25/02/17 21:00,Angers SCO,3 - 0,SC Bastia,1.85,3.26,4.7
25/02/17 21:00,Lille OSC,2 - 3,Girondins Bordeaux,2.45,3.02,3.12
25/02/17 21:00,AS Nancy,0 - 0,Toulouse FC,2.68,2.93,2.9
25/02/17 21:00,Stade Rennes,1 - 0,FC Lorient,2.03,3.28,3.78
26/02/17 16:00,AS St. Etienne,0 - 1,SM Caen,1.86,3.27,4.6
26/02/17 18:00,Olympique Lyon,5 - 0,FC Metz,1.21,6.7,11.94
26/02/17 22:00,Olympique Marseille,1 - 5,Paris St. Germain,5.18,3.91,1.64
03/03/17 21:45,Girondins Bordeaux,1 - 1,Olympique Lyon,3.29,3.47,2.14
04/03/17 18:00,Paris St. Germain,1 - 0,AS Nancy,1.12,8.74,20.46
04/03/17 21:00,Montpellier HSC,1 - 1,EA Guingamp,1.92,3.43,4.03
04/03/17 21:00,SC Bastia,0 - 0,AS St. Etienne,3.04,2.99,2.51
04/03/17 21:00,SM Caen,2 - 3,Angers SCO,2.38,3.05,3.21
04/03/17 21:00,Dijon FCO,0 - 1,OGC Nice,3.5,3.29,2.13
04/03/17 21:00,FC Metz,1 - 1,Stade Rennes,2.91,3.07,2.57
05/03/17 16:00,FC Lorient,1 - 4,Olympique Marseille,3.07,3.35,2.29
05/03/17 18:00,Toulouse FC,1 - 1,Lille OSC,2.08,3.08,3.94
05/03/17 22:00,AS Monaco,4 - 0,FC Nantes,1.34,4.93,8.99
10/03/17 20:00,OGC Nice,2 - 2,SM Caen,1.68,3.61,5.28
10/03/17 21:45,Olympique Marseille,3 - 0,Angers SCO,1.7,3.62,5.13
11/03/17 17:45,AS Monaco,2 - 1,Girondins Bordeaux,1.44,4.5,6.85
11/03/17 21:00,EA Guingamp,5 - 0,SC Bastia,1.61,3.73,5.81
11/03/17 21:00,Montpellier HSC,2 - 3,FC Nantes,1.99,3.27,4
11/03/17 21:00,AS Nancy,1 - 2,Lille OSC,2.73,2.9,2.86
11/03/17 21:00,Stade Rennes,1 - 1,Dijon FCO,1.73,3.57,4.96
12/03/17 16:00,AS St. Etienne,2 - 2,FC Metz,1.58,3.79,6.17
12/03/17 18:00,Olympique Lyon,4 - 0,Toulouse FC,1.41,4.74,7.19
12/03/17 22:00,FC Lorient,1 - 2,Paris St. Germain,10.62,5.86,1.26
17/03/17 20:00,FC Metz,1 - 0,SC Bastia,1.85,3.48,4.29
17/03/17 21:45,Lille OSC,0 - 0,Olympique Marseille,2.86,3.16,2.54
18/03/17 18:00,FC Nantes,1 - 1,OGC Nice,2.42,3.07,3.1
18/03/17 21:00,Angers SCO,3 - 0,EA Guingamp,2.21,3.12,3.47
18/03/17 21:00,Girondins Bordeaux,5 - 1,Montpellier HSC,1.83,3.61,4.22
18/03/17 21:00,AS Nancy,2 - 3,FC Lorient,2.12,3.29,3.51
18/03/17 21:00,Toulouse FC,0 - 0,Stade Rennes,2.18,3.1,3.56
19/03/17 16:00,SM Caen,0 - 3,AS Monaco,4.99,3.86,1.66
19/03/17 18:00,Dijon FCO,0 - 1,AS St. Etienne,2.8,3.13,2.62
19/03/17 22:00,Paris St. Germain,2 - 1,Olympique Lyon,1.43,4.68,6.69
31/03/17 19:00,EA Guingamp,1 - 0,AS Nancy,1.74,3.61,4.84
01/04/17 17:00,Olympique Marseille,1 - 1,Dijon FCO,1.36,4.94,8.11
01/04/17 19:00,SC Bastia,0 - 1,Lille OSC,3.14,3,2.44
02/04/17 15:00,Stade Rennes,1 - 1,Olympique Lyon,4.07,3.62,1.86
02/04/17 17:00,FC Lorient,1 - 0,SM Caen,2.14,3.36,3.38
02/04/17 17:00,Montpellier HSC,0 - 1,Toulouse FC,2.15,3.3,3.43
02/04/17 17:00,FC Nantes,2 - 1,Angers SCO,2.2,3.13,3.49
02/04/17 21:00,OGC Nice,2 - 1,Girondins Bordeaux,2.25,3.16,3.34
18/04/17 18:30,FC Metz,2 - 3,Paris St. Germain,15.38,8.14,1.15
17/05/17 21:00,AS Monaco,2 - 0,AS St. Etienne,1.14,8.18,15.82
07/04/17 20:45,Lille OSC,1 - 2,OGC Nice,2.62,3.04,2.88
08/04/17 17:00,Angers SCO,0 - 1,AS Monaco,5.16,3.9,1.63
08/04/17 20:00,AS Nancy,3 - 0,Stade Rennes,2.4,2.98,3.25
08/04/17 20:00,SM Caen,0 - 2,Montpellier HSC,2.5,3.18,2.9
08/04/17 20:00,Girondins Bordeaux,3 - 0,FC Metz,1.41,4.58,7.38
08/04/17 20:00,Olympique Lyon,1 - 4,FC Lorient,1.28,5.95,8.96
08/04/17 20:00,Dijon FCO,1 - 2,SC Bastia,1.76,3.52,4.81
09/04/17 15:00,Toulouse FC,0 - 0,Olympique Marseille,2.89,3.25,2.46
09/04/17 17:00,AS St. Etienne,1 - 1,FC Nantes,2.08,3.11,3.86
09/04/17 21:00,Paris St. Germain,4 - 0,EA Guingamp,1.14,8.15,16.79
14/04/17 20:45,Angers SCO,0 - 2,Paris St. Germain,10.01,5.22,1.3
15/04/17 17:00,OGC Nice,3 - 1,AS Nancy,1.65,3.55,5.78
15/04/17 20:00,Stade Rennes,2 - 0,Lille OSC,2.3,3.03,3.39
15/04/17 20:00,Montpellier HSC,2 - 0,FC Lorient,1.76,3.85,4.29
15/04/17 20:00,FC Metz,2 - 2,SM Caen,2.33,3.19,3.18
15/04/17 20:00,EA Guingamp,2 - 1,Toulouse FC,2.07,3.27,3.69
15/04/17 21:00,AS Monaco,2 - 1,Dijon FCO,1.21,6.66,12.13
16/04/17 15:00,FC Nantes,0 - 1,Girondins Bordeaux,2.5,3.15,2.94
16/04/17 17:00,SC Bastia,0 - 0,Olympique Lyon,4.22,3.68,1.81
16/04/17 21:00,Olympique Marseille,4 - 0,AS St. Etienne,1.69,3.72,5.09
21/04/17 20:45,AS Nancy,0 - 0,Olympique Marseille,3.62,3.47,2.02
22/04/17 17:00,Paris St. Germain,2 - 0,Montpellier HSC,1.14,8.5,15.93
22/04/17 20:00,FC Lorient,5 - 1,FC Metz,1.68,3.93,4.74
22/04/17 20:00,Lille OSC,3 - 0,EA Guingamp,2.04,3.3,3.77
22/04/17 20:00,Dijon FCO,3 - 2,Angers SCO,2.25,3.24,3.26
22/04/17 20:00,Girondins Bordeaux,2 - 0,SC Bastia,1.37,4.62,8.72
22/04/17 20:00,SM Caen,0 - 2,FC Nantes,2.51,3.1,2.95
23/04/17 15:00,Toulouse FC,1 - 1,OGC Nice,2.94,3.15,2.49
23/04/17 17:00,AS St. Etienne,1 - 1,Stade Rennes,2.03,3.2,3.94
23/04/17 21:15,Olympique Lyon,1 - 2,AS Monaco,3.26,3.68,2.07
28/04/17 20:45,Angers SCO,1 - 2,Olympique Lyon,3.7,3.54,1.98
29/04/17 17:00,AS Monaco,3 - 1,Toulouse FC,1.17,7.2,14.47
29/04/17 20:00,SC Bastia,1 - 0,Stade Rennes,3.57,3.25,2.12
29/04/17 20:00,EA Guingamp,0 - 2,AS St. Etienne,2.33,3.15,3.21
29/04/17 20:00,FC Metz,2 - 1,AS Nancy,2.51,3.19,2.88
29/04/17 20:00,Montpellier HSC,0 - 3,Lille OSC,2.04,3.4,3.6
29/04/17 20:00,FC Nantes,1 - 0,FC Lorient,1.92,3.53,3.9
30/04/17 15:00,SM Caen,1 - 5,Olympique Marseille,3.73,3.61,1.94
30/04/17 17:00,Dijon FCO,0 - 0,Girondins Bordeaux,3.15,3.42,2.22
30/04/17 21:00,OGC Nice,3 - 1,Paris St. Germain,6.89,4.55,1.44
05/05/17 20:45,AS St. Etienne,2 - 2,Girondins Bordeaux,2.56,3.09,2.87
06/05/17 17:00,Paris St. Germain,5 - 0,SC Bastia,1.08,10.83,25.32
06/05/17 20:00,EA Guingamp,4 - 0,Dijon FCO,2.15,3.39,3.31
06/05/17 20:00,Lille OSC,0 - 2,FC Metz,1.6,4.06,5.31
06/05/17 20:00,FC Lorient,1 - 1,Angers SCO,2.15,3.4,3.3
06/05/17 20:00,AS Nancy,0 - 3,AS Monaco,6.65,4.3,1.47
06/05/17 20:00,Toulouse FC,0 - 1,SM Caen,2.07,3.34,3.59
07/05/17 15:00,Stade Rennes,1 - 0,Montpellier HSC,2.22,3.24,3.32
07/05/17 17:00,Olympique Lyon,3 - 2,FC Nantes,1.54,4.28,5.62
07/05/17 21:00,Olympique Marseille,2 - 1,OGC Nice,1.96,3.57,3.68
14/05/17 21:00,FC Nantes,4 - 1,EA Guingamp,2.01,3.37,3.74
14/05/17 21:00,Girondins Bordeaux,1 - 1,Olympique Marseille,2.36,3.4,2.91
14/05/17 21:00,AS St. Etienne,0 - 5,Paris St. Germain,7.25,4.73,1.4
14/05/17 21:00,OGC Nice,0 - 2,Angers SCO,1.68,3.84,4.83
14/05/17 21:00,SC Bastia,2 - 0,FC Lorient,3.62,3.47,2
14/05/17 21:00,Montpellier HSC,1 - 3,Olympique Lyon,3.49,3.58,2.01
14/05/17 21:00,AS Monaco,4 - 0,Lille OSC,1.13,8.4,16.78
14/05/17 21:00,FC Metz,1 - 1,Toulouse FC,2.63,3.23,2.69
14/05/17 21:00,Dijon FCO,2 - 0,AS Nancy,2,3.31,3.83
14/05/17 21:00,SM Caen,0 - 1,Stade Rennes,1.7,3.63,5.02
20/05/17 21:00,Angers SCO,2 - 0,Montpellier HSC,1.85,3.74,3.91
20/05/17 21:00,EA Guingamp,1 - 0,FC Metz,1.41,4.67,7.01
20/05/17 21:00,Lille OSC,3 - 0,FC Nantes,2.54,3.35,2.7
20/05/17 21:00,FC Lorient,1 - 1,Girondins Bordeaux,2.24,3.5,3.02
20/05/17 21:00,Olympique Lyon,3 - 3,OGC Nice,1.31,5.71,7.94
20/05/17 21:00,Olympique Marseille,1 - 0,SC Bastia,1.32,5.36,8.6
20/05/17 21:00,AS Nancy,3 - 1,AS St. Etienne,1.78,3.7,4.32
20/05/17 21:00,Paris St. Germain,1 - 1,SM Caen,1.14,8.7,14.9
20/05/17 21:00,Stade Rennes,2 - 3,AS Monaco,3.35,3.75,2.01
20/05/17 21:00,Toulouse FC,0 - 0,Dijon FCO,2.36,3.11,3.12